1740;Parramatta;-33.89;151.14;
1741;Parramatta;-33.89;151.14;
1750;North Parramatta;-33.86;151.02;
1755;Baulkham Hills;-33.77;150.97;
1765;Castle Hill;-33.74;151.03;
1771;Pennant Hills;-33.76;151.05;
1790;St Marys;-33.86;151.2;
1800;Ashfield;-34.1;150.78;
1805;Burwood;-33.89;151.1;
1811;Silverwater;-33.82;151.05;
1816;Strathfield;-33.88;151.09;
1819;Strathfield;-33.88;151.09;
1830;Granville;-33.86;150.95;
1831;Granville;-33.86;150.95;
1835;Auburn;-33.88;151.02;
1848;Guildford;-33.85;150.97;
1860;Fairfield;-33.85;150.96;
1871;Liverpool;-33.89;151.1;
1875;Moorebank;-33.95;150.92;
1885;Bankstown;-33.91;151.02;
1888;Bankstown;-33.91;151.02;
1890;Ingleburn;-33.96;150.8;
1891;Milperra;-33.93;151.0;
2000;Barangaroo;-33.86;151.21;
2001;Sydney;-33.79;151.27;
2002;World Square;-35.97;146.41;
2006;The University Of Sydney;-33.89;151.19;
2007;Broadway;-33.88;151.2;
2008;Chippendale;-33.89;151.2;
2009;Pyrmont;-33.87;151.19;
2010;Darlinghurst;-33.88;151.22;
2011;Elizabeth Bay;-33.87;151.23;
2012;Strawberry Hills;-33.73;150.93;
2013;Strawberry Hills;-33.73;150.93;
2015;Alexandria;-33.9;151.2;
2016;Redfern;-33.89;151.2;
2017;Waterloo;-33.9;151.21;
2018;Eastlakes;-33.93;151.21;
2019;Banksmeadow;-33.96;151.21;
2020;Mascot;-33.93;151.19;
2021;Centennial Park;-33.89;151.22;
2022;Bondi Junction;-33.89;151.25;
2023;Bellevue Hill;-33.89;151.26;
2024;Bronte;-33.9;151.26;
2025;Woollahra;-33.89;151.24;
2026;Bondi;-33.89;151.26;
2027;Darling Point;-33.87;151.24;
2028;Double Bay;-33.88;151.24;
2029;Rose Bay;-33.87;151.28;
2030;Dover Heights;-33.87;151.28;
2031;Clovelly;-33.91;151.26;
2032;Daceyville;-33.93;151.23;
2033;Kensington;-33.91;151.22;
2034;Coogee;-33.92;151.25;
2035;Maroubra;-33.95;151.24;
2036;Chifley;-33.98;151.24;
2037;Forest Lodge;-33.88;151.18;
2038;Annandale;-33.88;151.17;
2039;Rozelle;-33.86;151.17;
2040;Leichhardt;-33.88;151.16;
2041;Balmain;-33.86;151.18;
2042;Enmore;-33.9;151.17;
2043;Erskineville;-33.9;151.19;
2044;St Peters;-33.91;151.18;
2045;Haberfield;-33.88;151.14;
2046;Abbotsford;-33.85;151.13;
2047;Drummoyne;-33.85;151.15;
2048;Stanmore;-33.9;151.17;
2049;Lewisham;-33.89;151.14;
2050;Camperdown;-33.89;151.18;
2052;Unsw Sydney;-33.91;151.23;
2055;North Sydney;-33.8;151.1;
2057;Chatswood;-33.79;151.19;
2059;North Sydney;-33.8;151.1;
2060;Hmas Platypus;-33.84;151.19;
2061;Kirribilli;-33.85;151.21;
2062;Cammeray;-33.82;151.21;
2063;Northbridge;-33.82;151.22;
2064;Artarmon;-33.81;151.19;
2065;Crows Nest;-33.83;151.2;
2066;Lane Cove;-33.81;151.17;
2067;Chatswood;-33.8;151.19;
2068;Castlecrag;-33.8;151.21;
2069;Castle Cove;-33.78;151.2;
2070;East Lindfield;-33.77;151.19;
2071;East Killara;-33.75;151.17;
2072;Gordon;-33.76;151.16;
2073;Pymble;-33.74;151.14;
2074;North Turramurra;-33.71;151.15;
2075;St Ives;-33.73;151.16;
2076;Normanhurst;-33.72;151.1;
2077;Asquith;-33.69;151.11;
2079;Mount Colah;-33.66;151.12;
2080;Mount Kuring-Gai;-33.63;151.23;
2081;Berowra;-33.62;151.15;
2082;Berowra Creek;-33.61;151.14;
2083;Bar Point;-33.51;151.16;
2084;Cottage Point;-33.62;151.2;
2085;Belrose;-33.74;151.21;
2086;Frenchs Forest;-33.75;151.23;
2087;Forestville;-33.76;151.21;
2088;Mosman;-33.83;151.24;
2089;Neutral Bay;-33.83;151.22;
2090;Cremorne;-33.83;151.23;
2092;Seaforth;-33.8;151.25;
2093;Balgowlah;-33.79;151.26;
